message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.471151435";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.465069691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.465069761";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.454697242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.449238359";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.449191372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.438186124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.433616534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.432665507";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.422743580";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.417069931";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.417070602";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.406251107";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.401391681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.401352289";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.390746488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.384878700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.384782062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.374257361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.369370615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.369288213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.358816270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.352905372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.352844630";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.342349584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.337450345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.337369957";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.326914955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.320881581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.320881621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.310464991";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.305447763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.305447753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.295035310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.289046027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.288980577";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.278573293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.273535428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.272621840";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.263095194";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.257145584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.257145374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.246644628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.240637973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.240637843";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.230190706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.225130008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.225130449";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.214680277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.209270545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.209270585";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.198227797";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.192764757";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.192764606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.182729110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.177131921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.177131791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.166280207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.161502723";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.161502202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.150849214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.144946512";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.144946341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.134399951";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.129321591";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.129321571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.118956596";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.112749781";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.112749961";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.102502704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.097293271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.097293421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.087014125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.080849488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.080849598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.070578587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.065314223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.065314543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.055135041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.049533925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.049534075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.038695345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.032989736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.032989456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.022244108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.017428043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.017436789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976031.006836639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976031.000831706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976031.000832047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.990309687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.985200111";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.985200392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.974868103";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.968693933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.968694123";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.958415293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.953130154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.953133920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.942988215";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.937528805";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.936638442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.926528743";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.921164789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.921036652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.911107086";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.905475928";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.904689678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.894618440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.889275294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.889043316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.879134387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.872836360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.872661067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.862696445";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.857234701";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.857092418";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.846230552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.841525503";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.840796237";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.830793426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.825371775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.824966718";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.814307365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.809375898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.808926559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.798864057";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.793499161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.792999910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.782316463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.777509235";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.777089611";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.766707340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.761558522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.760712822";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.750223723";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.745087088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.745087298";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.734762583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.729318500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.729265823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.718306888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.712873295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.712719531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.702810563";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.697443753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.697139181";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.686353255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.681078274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.680606003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.670829088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.665606084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.665048305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.654390124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.649080099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.649080099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.638846752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.633457220";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.633457431";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.622382070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.616909686";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.616910027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.606792443";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.601387213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.601386712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.591166809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.584873851";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.584877307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.574583269";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.569377385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.569328836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.559113212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.553522950";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.552733173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.542526064";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.537064520";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.537040976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.527024029";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.521174338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.521174288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.510548978";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.505503581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.505292011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.495103998";"./src/turtle.cpp:update:260"
